Season,DayNum,WTeamID,WScore,LTeamID,LScore,WLoc,NumOT,WFGM,WFGA,WFGM3,WFGA3,WFTM,WFTA,WOR,WDR,WAst,WTO,WStl,WBlk,WPF,LFGM,LFGA,LFGM3,LFGA3,LFTM,LFTA,LOR,LDR,LAst,LTO,LStl,LBlk,LPF
2016,138,1479,68,1265,55,N,0,25,73,9,18,8,13,4,25,14,14,6,2,23,22,67,9,23,13,17,8,25,10,10,7,3,10
2016,138,1131,76,1408,65,N,0,29,67,10,21,10,12,8,23,15,8,4,1,16,25,69,8,18,13,19,15,21,15,8,0,2,21
2016,138,1411,71,1383,66,N,0,23,55,7,20,19,25,12,23,13,10,7,4,22,26,54,10,24,13,18,10,20,13,11,5,4,19
2016,138,1281,64,1374,62,N,0,26,56,11,21,13,18,14,20,14,10,5,3,14,25,67,12,24,15,18,10,29,16,13,7,5,18
2016,140,1479,57,1281,54,N,0,23,55,6,15,13,17,13,20,11,15,5,1,22,19,63,7,20,21,28,10,22,10,10,8,4,14
2016,140,1131,79,1411,66,N,0,33,68,8,17,12,19,8,25,18,11,2,0,16,26,53,7,19,13,18,12,25,14,12,8,1,16
2016,142,1131,66,1479,59,N,0,28,65,11,23,9,12,9,22,15,9,1,3,18,25,57,11,27,12,17,8,31,12,11,9,1,19
2016,136,1294,50,1258,45,N,0,18,64,9,18,13,19,10,27,12,14,3,5,14,18,73,6,18,4,8,8,23,12,14,5,7,14
2016,136,1445,73,1463,64,N,0,30,66,4,9,12,15,8,25,17,12,3,3,16,23,54,9,22,13,17,8,23,15,11,5,5,16
2016,136,1318,75,1450,72,N,0,29,62,8,18,11,14,12,32,16,15,6,3,11,30,57,8,23,13,19,12,23,17,5,6,6,19
2016,136,1290,58,1348,52,N,0,23,55,12,25,6,9,12,26,15,14,4,3,17,17,67,10,20,11,15,3,30,10,19,3,2,17
2016,136,1375,68,1474,55,N,0,28,51,10,20,14,20,14,25,16,21,4,4,26,22,48,10,26,16,24,8,20,8,14,4,1,20
2016,136,1334,69,1413,60,N,0,24,61,8,20,15,21,12,29,14,11,8,4,13,26,53,9,21,13,18,14,27,16,7,4,5,19
2016,136,1426,67,1114,58,N,0,22,66,9,26,19,27,11,23,12,11,7,5,21,21,68,5,15,12,16,8,29,13,17,4,5,19
2016,136,1238,59,1263,50,N,0,22,53,6,13,13,17,10,22,7,12,8,6,18,25,53,12,26,14,21,9,25,11,9,4,4,24
2016,138,1294,72,1238,66,N,0,28,65,12,23,12,17,16,25,14,14,3,5,18,30,50,9,22,12,16,11,21,17,11,5,0,15
2016,138,1445,66,1426,59,N,0,27,62,8,22,10,15,12,23,16,6,5,6,19,22,57,9,21,19,25,7,32,7,11,4,4,14
2016,138,1318,62,1334,61,N,0,24,59,11,22,11,15,3,25,17,12,6,6,13,25,61,11,24,9,12,12,26,13,9,3,4,19
2016,138,1290,73,1375,71,N,0,27,67,7,17,15,22,9,26,17,10,5,5,20,28,65,6,14,12,15,10,18,16,15,2,5,23
2016,140,1294,67,1290,65,N,0,26,64,9,19,13,15,4,24,15,13,6,4,14,25,68,9,21,13,18,6,26,14,11,4,2,18
2016,140,1318,60,1445,52,N,0,24,57,8,17,16,21,8,31,9,12,7,3,20,20,67,13,27,14,18,7,24,12,11,8,4,22
2016,142,1294,61,1318,60,N,0,26,66,8,20,9,14,8,30,13,18,5,3,15,22,58,10,25,6,9,14,20,9,11,11,2,19
2016,136,1227,80,1470,64,N,0,36,59,7,16,18,22,7,23,19,12,5,5,18,25,62,4,16,14,18,8,22,10,9,10,1,16
2016,136,1472,78,1249,70,N,0,31,61,12,25,11,16,13,27,20,11,10,5,12,26,59,9,20,12,17,11,23,13,20,11,7,13
2016,136,1401,70,1191,61,N,0,25,56,6,14,13,19,8,23,10,15,5,3,8,23,67,7,18,16,21,14,32,12,11,6,7,18
2016,136,1316,52,1403,45,N,0,21,52,8,20,15,20,14,23,13,12,7,6,19,20,57,11,27,13,16,9,21,11,12,7,6,22
2016,136,1327,83,1440,69,N,0,32,65,7,13,14,17,3,22,20,15,8,3,19,28,48,10,24,9,12,15,11,17,10,3,8,19
2016,136,1202,58,1466,56,N,0,21,65,8,17,14,18,10,28,12,8,4,3,20,24,62,6,17,10,17,15,27,10,14,5,0,16
2016,136,1349,69,1256,56,N,0,29,59,8,14,14,18,12,23,16,14,9,4,22,18,57,9,20,13,15,12,29,6,11,5,3,16
2016,136,1476,66,1104,51,N,0,24,56,6,13,17,21,7,20,9,10,7,3,14,19,60,7,20,13,17,13,19,9,12,6,7,17
2016,138,1227,55,1476,47,N,0,21,46,9,21,11,15,6,21,6,12,4,0,18,17,63,9,18,17,21,12,21,9,12,7,6,18
2016,138,1472,59,1349,51,N,0,23,59,7,18,14,19,11,22,11,10,6,2,20,21,53,11,20,13,17,10,21,5,14,3,4,20
2016,138,1202,72,1401,68,N,0,28,56,9,22,16,21,7,29,16,13,3,2,17,24,65,8,18,12,18,9,24,11,20,7,6,17
2016,138,1316,52,1327,51,N,0,20,63,7,18,13,17,9,17,10,16,5,1,15,23,47,12,23,10,12,6,27,11,14,3,4,18
2016,140,1227,61,1316,56,N,0,27,58,8,21,15,19,7,23,15,11,4,8,14,22,53,7,19,8,12,9,22,9,12,5,5,17
2016,140,1472,59,1202,56,N,0,26,68,10,23,11,15,13,23,16,13,7,1,15,21,62,9,23,12,17,12,24,11,15,7,2,15
2016,142,1227,68,1472,59,N,0,27,60,5,17,10,10,9,24,17,16,6,7,20,23,59,11,26,5,7,17,20,9,14,5,8,20
2016,136,1147,62,1302,53,N,0,22,57,6,18,10,15,11,24,15,10,5,4,15,21,67,11,23,15,22,13,32,10,9,6,0,19
2016,136,1379,63,1356,61,N,0,24,59,9,21,18,22,12,23,12,9,8,6,14,22,66,7,19,16,22,12,29,11,17,0,0,22
2016,136,1425,61,1115,56,N,0,26,51,10,21,19,23,4,23,12,11,5,7,13,25,48,8,19,17,22,12,23,12,9,3,6,14
2016,136,1431,58,1345,53,N,0,19,63,8,18,12,18,10,21,10,6,5,1,24,18,67,11,20,16,21,14,15,5,14,2,3,20
2016,136,1328,65,1439,56,N,0,25,61,9,20,13,16,8,25,12,12,8,1,13,25,61,9,19,13,17,7,25,16,15,6,6,15
2016,136,1353,59,1284,57,N,0,25,60,12,25,13,20,14,27,11,15,6,7,10,20,53,9,21,11,16,8,22,11,8,5,5,16
2016,136,1277,53,1240,48,N,0,21,53,8,20,13,19,8,27,11,13,5,0,17,17,52,10,17,12,15,5,31,8,11,5,5,22
2016,136,1393,74,1381,72,N,0,31,50,9,20,11,16,8,21,17,12,8,7,16,29,63,7,17,16,24,8,22,14,9,3,3,23
2016,138,1147,57,1393,52,N,0,25,64,8,22,19,24,10,24,18,12,7,0,20,23,59,3,12,11,16,12,28,12,7,5,2,16
2016,138,1277,64,1379,60,N,0,25,60,7,17,13,16,7,30,15,13,5,4,16,24,59,10,23,14,21,10,21,10,18,8,0,17
2016,138,1425,71,1353,62,N,0,29,60,8,16,11,15,9,27,15,10,1,7,20,24,58,5,15,14,21,10,29,14,11,5,0,21
2016,138,1328,69,1431,61,N,0,26,61,9,19,12,18,10,28,12,17,4,6,19,25,62,8,20,19,22,8,19,12,14,9,8,23
2016,140,1328,82,1147,62,N,0,35,62,12,23,16,21,7,22,16,14,4,5,17,26,57,8,20,15,20,10,19,13,15,4,0,18
2016,140,1277,52,1425,49,N,0,19,51,7,21,15,21,15,25,12,10,2,5,15,18,75,9,24,12,15,14,26,8,10,7,5,20
2016,142,1277,60,1328,52,N,0,25,65,6,13,9,13,9,30,14,12,9,4,19,21,52,7,15,13,15,8,28,11,11,10,6,17
2016,146,1294,71,1131,69,N,0,28,66,7,16,12,15,8,27,15,17,7,3,18,25,68,10,18,14,18,7,23,14,11,8,0,19
2016,146,1227,69,1277,65,N,0,27,69,6,11,17,20,6,23,13,15,5,2,25,27,65,9,19,10,15,9,30,12,10,5,4,20
2016,148,1227,69,1294,61,N,0,27,70,11,24,13,19,11,24,18,17,4,3,21,24,65,8,20,16,24,12,23,13,8,8,5,15
2017,136,1286,61,1136,54,N,0,20,61,9,22,12,15,12,17,8,10,7,5,13,20,64,4,14,13,17,10,34,12,15,7,5,12
2017,136,1240,81,1179,57,N,0,36,54,10,16,13,17,9,19,21,11,5,2,20,27,51,8,22,8,13,16,27,14,12,4,2,17
2017,136,1166,51,1334,47,N,0,21,55,5,14,17,23,11,25,13,11,6,3,17,21,57,5,15,11,17,11,30,13,17,2,3,21
2017,136,1439,58,1318,51,N,0,24,57,10,26,12,17,2,26,12,13,3,2,16,23,63,7,15,15,19,13,25,14,11,5,4,18
2017,136,1263,71,1104,65,N,0,27,63,14,27,12,16,7,27,13,9,5,8,22,23,55,5,18,12,18,9,22,14,14,6,5,20
2017,136,1258,64,1419,61,N,0,24,61,7,17,13,18,10,21,12,13,7,6,19,23,60,5,12,6,9,10,19,11,12,3,5,20
2017,136,1421,57,1356,55,N,0,19,66,9,27,20,27,12,28,12,11,1,4,19,21,59,6,17,13,17,11,26,13,12,6,4,22
2017,136,1445,71,1290,64,N,0,26,76,9,18,11,17,10,21,13,9,6,3,18,27,71,6,16,14,18,12,27,17,13,7,6,13
2017,138,1286,62,1445,54,N,0,22,58,6,20,16,21,17,24,12,11,5,4,13,22,57,11,21,17,24,8,24,12,11,11,3,14
2017,138,1240,73,1421,59,N,0,33,45,8,11,14,16,14,27,16,12,6,4,16,24,65,10,24,12,17,14,23,16,15,8,3,17
2017,138,1258,69,1166,60,N,0,25,66,11,24,10,18,11,27,12,14,5,2,22,28,64,8,21,18,23,12,19,16,14,6,6,18
2017,138,1263,58,1439,48,N,0,22,63,7,17,12,16,12,21,13,15,11,2,23,15,62,6,17,13,18,7,25,6,9,6,5,16
2017,140,1286,68,1263,67,N,0,28,63,10,21,18,25,9,30,15,11,5,6,20,24,58,10,21,15,19,12,23,15,14,5,5,17
2017,140,1240,76,1258,55,N,0,29,65,14,24,16,18,14,21,14,15,5,7,17,24,58,5,13,13,17,12,26,12,11,3,3,20
2017,142,1286,50,1240,47,N,0,20,61,9,18,14,19,7,29,10,16,3,3,23,19,68,7,11,8,8,10,27,9,18,6,3,21
2017,136,1114,62,1265,54,N,0,23,58,6,19,16,24,11,21,9,13,3,4,13,20,67,7,18,14,19,11,20,9,11,1,5,15
2017,136,1348,66,1227,60,N,0,28,56,12,25,13,17,1,24,15,17,3,5,18,23,55,5,14,11,14,7,27,15,15,4,5,18
2017,136,1431,70,1413,68,N,0,28,62,5,15,13,17,8,24,14,13,3,5,23,29,61,8,22,12,16,14,30,15,16,6,5,19
2017,136,1140,55,1219,51,N,0,20,49,3,11,11,17,14,30,12,15,5,3,19,21,56,7,16,10,14,4,28,9,16,3,3,13
2017,136,1479,63,1131,54,N,0,26,60,11,21,13,17,16,25,13,15,5,4,21,21,56,11,22,15,21,9,27,10,10,3,3,19
2017,136,1191,66,1169,60,N,0,23,63,6,18,15,21,14,23,14,6,10,1,17,25,66,7,22,10,15,10,26,15,8,5,3,17
2017,136,1256,62,1410,56,N,0,24,63,8,18,14,18,4,30,13,10,4,2,14,20,65,10,22,15,19,7,18,9,14,10,3,12
2017,136,1349,72,1472,56,N,0,26,59,15,23,15,21,7,27,19,9,4,2,20,23,65,9,18,14,21,7,29,11,8,7,7,13
2017,138,1349,69,1114,55,N,0,26,55,12,21,11,15,8,21,14,13,4,7,21,24,58,7,17,14,21,10,24,15,14,8,3,19
2017,138,1256,61,1348,60,N,0,28,51,11,26,11,17,7,22,12,15,5,3,19,22,50,9,20,18,23,10,31,9,16,7,3,13
2017,138,1431,62,1191,61,N,0,26,63,6,17,15,20,11,24,12,7,3,3,16,22,60,7,18,14,19,5,28,10,17,8,4,16
2017,138,1479,65,1140,55,N,0,26,56,7,15,13,16,14,31,15,11,4,2,18,17,60,6,16,13,17,6,26,8,16,5,1,19
2017,140,1349,84,1479,65,N,0,30,52,17,28,11,15,16,26,13,12,5,1,14,26,58,8,19,12,15,13,24,12,10,7,5,22
2017,140,1256,71,1431,64,N,0,26,56,5,13,12,16,14,24,19,18,6,7,23,27,65,10,23,16,20,11,28,13,14,6,4,17
2017,142,1349,59,1256,47,N,0,25,52,9,18,9,11,14,19,14,11,3,2,21,23,61,8,16,11,13,11,23,11,11,6,0,21
2017,136,1401,76,1379,66,N,0,30,60,8,15,14,20,6,22,17,11,6,6,19,24,51,8,21,17,23,13,28,12,12,8,4,20
2017,136,1327,71,1393,56,N,0,30,61,13,25,18,24,13,27,17,15,8,2,17,22,59,10,22,14,18,14,21,7,9,8,5,18
2017,136,1455,58,1328,55,N,0,21,54,9,18,14,21,7,22,8,14,5,1,19,22,63,10,19,12,17,8,22,14,8,7,0,17
2017,136,1311,75,1366,69,N,0,30,57,11,23,15,20,14,18,17,8,5,5,18,26,63,9,24,16,22,7,30,10,14,4,4,17
2017,136,1284,67,1176,64,N,0,27,57,9,25,10,14,13,20,16,19,5,0,18,25,56,10,23,12,19,8,18,11,16,5,5,18
2017,136,1226,53,1345,44,N,0,20,57,7,20,9,14,1,27,12,11,3,0,25,19,45,8,16,21,26,10,26,10,11,4,3,25
2017,136,1452,64,1466,61,N,0,24,58,6,17,15,22,10,26,14,12,9,6,14,21,61,8,19,18,24,11,19,8,15,7,4,14
2017,136,1374,76,1267,68,N,0,30,59,8,15,11,14,6,21,18,9,3,1,21,29,69,9,22,13,17,11,25,16,14,6,4,21
2017,138,1374,59,1401,45,N,0,23,50,11,22,8,10,13,25,13,11,8,3,19,18,58,10,23,15,20,12,23,10,9,2,0,17
2017,138,1327,73,1452,52,N,0,32,70,7,14,13,19,10,19,16,10,8,7,21,21,64,6,18,18,24,11,18,13,12,8,0,15
2017,138,1226,66,1455,60,N,0,26,61,11,27,13,17,8,27,15,13,8,3,18,21,68,7,17,15,20,8,21,6,18,8,6,16
2017,138,1311,63,1284,60,N,0,27,62,5,17,16,19,18,29,14,18,6,4,11,22,67,5,15,13,17,8,31,9,9,4,4,15
2017,140,1311,64,1374,55,N,0,25,67,7,17,17,24,10,24,12,17,4,1,15,22,65,9,15,13,17,13,29,10,12,4,6,16
2017,140,1327,78,1226,60,N,0,32,66,9,17,13,17,6,28,15,10,1,6,14,23,64,5,14,11,14,5,20,7,13,4,0,18
2017,142,1327,78,1311,66,N,0,27,50,11,22,14,18,11,33,14,10,7,7,19,23,68,7,19,11,16,10,24,14,17,5,5,18
2017,136,1238,70,1301,63,N,0,29,60,7,21,13,18,5,25,16,13,6,6,16,22,62,7,21,12,18,15,24,12,16,7,5,20
2017,136,1291,58,1123,48,N,0,22,65,7,16,11,16,15,24,9,18,8,5,21,19,61,7,18,11,14,13,30,6,15,2,0,21
2017,136,1375,63,1408,59,N,0,26,54,11,28,14,19,4,26,15,10,8,10,19,23,58,6,19,15,19,14,29,14,11,5,5,19
2017,136,1450,67,1454,59,N,0,24,61,6,14,12,18,11,28,12,10,5,5,25,22,54,7,20,18,22,6,23,15,17,5,3,13
2017,136,1147,56,1425,53,N,0,22,65,7,19,14,18,7,22,8,12,5,3,22,22,58,10,27,12,18,10,26,12,16,6,6,18
2017,136,1239,67,1202,64,N,0,29,54,8,17,10,14,8,20,15,18,3,5,18,25,58,5,10,15,22,9,33,13,13,5,5,21
2017,136,1353,63,1302,62,N,0,24,62,10,22,15,19,0,26,13,15,1,3,20,24,60,9,25,16,24,9,28,13,18,4,4,19
2017,136,1476,59,1281,46,N,0,25,57,14,23,17,21,9,32,14,7,3,5,9,18,55,9,20,12,16,12,24,11,9,4,2,17
2017,138,1476,79,1238,67,N,0,29,64,9,17,14,21,17,29,18,17,5,3,22,22,64,9,20,7,11,14,26,12,18,5,5,17
2017,138,1353,61,1291,55,N,0,26,56,12,27,6,13,15,33,11,13,3,7,19,23,61,8,18,12,15,7,31,12,12,5,1,12
2017,138,1375,63,1239,56,N,0,21,61,11,24,10,14,15,23,10,17,7,1,16,20,65,10,21,12,15,11,21,13,15,7,4,18
2017,138,1147,68,1450,66,N,0,28,64,6,18,12,16,7,31,17,14,7,3,21,27,56,5,14,10,16,12,27,14,15,4,2,25
2017,140,1147,57,1476,53,N,0,20,53,9,18,9,13,10,26,12,15,5,2,14,23,62,11,23,15,20,6,32,10,15,5,3,19
2017,140,1375,64,1353,56,N,0,26,56,8,20,13,17,9,25,15,16,0,3,24,23,65,13,26,13,17,5,23,11,9,7,2,19
2017,142,1147,57,1375,48,N,0,21,64,6,12,9,14,14,24,8,10,9,1,17,21,72,9,19,10,16,6,23,7,13,7,5,14
2017,146,1349,83,1286,68,N,0,32,61,12,18,15,19,13,21,13,9,6,1,20,25,60,7,17,18,23,10,26,12,8,3,7,16
2017,146,1327,84,1147,71,N,0,31,64,9,15,16,22,10,34,16,11,2,5,18,26,54,10,25,10,16,14,26,14,14,5,7,14
2017,148,1327,56,1349,52,N,0,25,65,9,18,7,10,14,23,9,7,7,0,15,22,60,12,19,14,17,9,23,7,13,5,3,23
2018,136,1131,64,1408,63,N,0,25,58,10,21,19,25,9,27,15,16,5,3,20,23,64,6,20,8,10,14,19,12,6,4,3,20
2018,136,1328,68,1380,63,N,0,28,62,7,17,13,18,9,22,14,8,8,7,14,27,60,4,15,14,19,11,23,17,16,5,4,16
2018,136,1202,62,1410,60,N,0,22,58,10,22,7,10,9,22,9,10,4,4,19,22,65,7,16,7,9,9,26,14,14,5,4,16
2018,136,1318,63,1286,59,N,0,25,58,9,22,9,12,11,25,16,11,5,5,18,29,66,12,26,14,21,9,28,20,12,4,5,15
2018,136,1454,50,1431,43,N,0,23,55,5,19,12,16,10,25,12,9,2,3,17,18,60,8,14,14,22,11,20,13,13,8,7,22
2018,136,1423,58,1393,57,N,0,22,59,9,24,9,13,9,19,11,13,3,6,16,20,60,7,21,16,23,11,26,11,8,5,5,14
2018,136,1227,50,1240,48,N,0,23,63,7,17,17,22,11,18,9,10,7,4,9,17,66,16,26,16,18,11,25,6,18,2,3,18
2018,136,1450,57,1239,56,N,0,21,62,10,26,14,19,10,23,14,15,5,4,16,26,49,9,23,15,18,9,23,8,15,7,0,14
2018,138,1131,71,1450,64,N,0,30,56,8,20,18,23,8,26,16,15,6,3,14,26,59,6,15,9,12,15,26,13,14,10,4,14
2018,138,1227,50,1328,43,N,0,22,66,7,18,18,24,6,22,12,15,9,5,16,16,73,11,22,16,22,9,26,7,12,4,4,19
2018,138,1202,67,1423,62,N,0,26,61,7,18,12,18,7,25,12,17,3,5,16,30,64,10,25,3,4,6,24,14,10,3,7,17
2018,138,1454,68,1318,61,N,0,25,58,7,16,13,20,12,27,12,15,7,3,11,25,63,6,18,12,16,9,19,15,14,7,3,24
2018,140,1454,69,1131,61,N,0,28,61,9,22,15,19,15,25,13,10,5,4,17,23,57,12,23,13,17,8,22,12,13,5,4,23
2018,140,1202,66,1227,63,N,0,27,51,7,18,8,12,15,23,10,8,6,1,13,24,60,9,20,13,17,13,25,10,19,5,7,11
2018,142,1202,69,1454,68,N,0,26,61,5,15,11,14,14,23,13,11,6,6,17,28,41,7,19,10,15,8,30,17,12,9,5,16
2018,136,1130,61,1379,53,N,0,25,56,10,30,15,21,13,23,17,18,4,0,21,23,54,7,17,9,14,10,19,13,15,4,6,24
2018,136,1334,64,1439,58,N,0,25,68,10,23,14,21,11,24,15,8,3,1,20,21,62,8,20,11,13,10,22,10,14,8,1,22
2018,136,1349,71,1114,54,N,0,31,64,10,17,17,22,11,34,17,14,10,8,17,19,51,6,14,11,14,6,26,13,19,4,5,22
2018,136,1455,69,1123,65,N,0,23,51,7,19,15,20,11,31,11,11,2,1,18,23,63,5,15,12,17,10,28,14,11,3,1,24
2018,136,1219,50,1291,45,N,0,20,64,7,17,19,24,2,32,7,9,9,0,16,19,69,11,27,13,15,4,20,11,8,5,4,15
2018,136,1348,66,1152,55,N,0,26,55,8,18,17,21,3,27,12,11,3,5,19,23,61,8,20,16,21,8,22,15,15,7,6,19
2018,136,1353,53,1327,47,N,0,17,52,9,23,14,20,14,21,9,13,7,4,19,18,63,14,23,9,11,13,30,7,9,1,8,17
2018,136,1345,57,1284,44,N,0,25,48,11,20,17,22,3,27,17,12,10,3,18,18,68,8,19,7,10,8,26,7,11,7,4,23
2018,138,1130,57,1345,53,N,0,22,59,4,11,10,15,6,23,15,14,0,3,16,21,62,9,20,15,21,13,24,13,8,6,6,17
2018,138,1353,75,1334,59,N,0,31,66,9,19,7,12,9,27,16,12,5,3,12,22,65,7,22,15,21,12,25,12,14,5,2,17
2018,138,1349,77,1348,51,N,0,26,56,8,15,13,16,10,29,17,15,5,2,16,20,54,11,25,17,20,9,21,11,13,5,3,14
2018,138,1219,58,1455,57,N,0,23,51,8,16,12,15,9,29,9,6,7,3,15,21,49,9,24,5,9,13,21,18,12,4,1,16
2018,140,1219,70,1130,60,N,0,25,65,9,23,18,24,13,21,13,11,7,4,21,23,58,9,25,13,18,6,25,14,11,6,4,18
2018,140,1349,69,1353,55,N,0,25,67,6,13,14,18,14,23,11,10,3,8,14,21,65,10,21,16,19,12,26,12,11,6,1,18
2018,142,1349,84,1219,67,N,0,35,52,7,11,20,26,8,18,20,13,7,7,20,28,61,6,16,4,5,12,27,14,14,4,5,20
2018,136,1476,82,1473,63,N,0,31,51,9,18,20,23,14,28,17,14,6,8,20,26,66,8,19,13,19,7,25,14,15,7,4,19
2018,136,1425,71,1148,62,N,0,26,63,10,22,9,13,8,16,14,16,5,0,19,25,68,8,19,10,16,16,22,13,11,4,7,15
2018,136,1448,67,1472,60,N,0,26,44,9,22,15,21,5,23,14,14,3,5,19,23,60,10,23,13,16,8,22,14,10,6,5,19
2018,136,1413,62,1438,54,N,0,24,61,7,18,11,15,15,26,12,14,6,6,17,21,63,6,21,10,14,5,26,12,5,10,7,18
2018,136,1281,62,1419,58,N,0,20,71,4,11,10,15,11,24,8,13,4,5,17,21,66,5,13,16,25,12,30,8,14,6,4,18
2018,136,1374,59,1140,48,N,0,22,64,10,18,11,13,11,24,15,11,4,4,17,17,66,7,18,9,12,11,25,8,12,3,8,16
2018,136,1479,66,1411,64,N,0,24,73,9,22,11,15,15,25,14,12,8,5,20,26,60,7,19,15,19,8,27,13,12,5,3,13
2018,136,1466,68,1366,62,N,0,31,56,7,21,16,19,9,26,12,15,8,3,18,24,52,9,24,7,14,7,22,14,16,10,6,13
2018,138,1466,51,1476,44,N,0,21,52,10,21,15,21,8,21,10,14,3,8,14,16,60,11,24,14,18,7,23,6,11,6,3,16
2018,138,1479,61,1425,59,N,0,21,50,4,13,12,16,7,21,7,14,3,6,19,23,64,9,19,16,21,9,25,11,15,6,0,17
2018,138,1448,50,1374,41,N,0,20,62,7,17,10,15,8,25,9,11,6,2,11,13,63,8,15,18,22,9,27,10,13,3,2,16
2018,138,1413,74,1281,71,N,0,29,62,9,20,12,17,13,22,15,13,5,4,25,30,70,7,17,14,19,9,30,14,12,9,5,19
2018,140,1466,73,1413,72,N,0,31,51,10,23,13,18,9,22,21,13,9,0,20,31,54,11,21,10,14,8,22,20,15,7,1,16
2018,140,1448,58,1479,56,N,0,25,58,6,18,6,7,9,25,13,12,5,3,24,21,62,8,14,14,20,10,27,11,14,5,3,20
2018,142,1466,69,1448,62,N,0,21,59,9,19,15,20,13,30,12,12,6,3,17,27,52,9,22,16,22,5,23,12,12,4,0,18
2018,136,1401,57,1302,47,N,0,25,71,11,22,17,22,11,24,13,7,7,6,19,22,62,10,23,8,13,12,28,10,13,4,4,19
2018,136,1383,62,1256,55,N,0,25,48,6,15,10,15,10,23,11,13,6,3,22,24,65,11,22,15,21,12,24,12,11,8,3,25
2018,136,1290,69,1119,59,N,0,29,57,8,20,13,17,10,27,16,10,6,8,14,21,70,9,22,12,17,6,25,8,12,6,2,22
2018,136,1445,59,1158,51,N,0,21,69,7,15,10,16,14,29,12,13,6,4,16,22,57,10,20,13,18,2,18,13,12,5,3,23
2018,136,1258,68,1311,61,N,0,27,59,10,23,11,16,9,23,12,17,5,4,19,23,59,10,25,13,18,11,29,13,7,12,7,18
2018,136,1160,62,1294,55,N,0,25,62,10,26,15,21,13,19,12,14,6,5,16,20,67,6,12,17,22,12,20,12,11,6,3,19
2018,136,1263,67,1142,57,N,0,28,65,7,15,7,10,9,25,16,12,6,4,18,22,63,11,25,13,17,9,26,13,7,6,7,17
2018,136,1249,62,1112,60,N,0,23,61,5,15,14,18,10,22,13,11,6,4,17,22,61,8,18,12,16,6,26,14,16,4,2,17
2018,138,1401,61,1249,52,N,0,27,58,11,21,11,14,9,21,13,12,4,6,21,22,72,5,16,12,14,11,31,11,13,3,3,17
2018,138,1263,58,1383,50,N,0,22,62,11,23,15,19,10,26,13,7,6,1,17,22,65,6,19,14,20,8,25,11,13,8,5,17
2018,138,1160,66,1290,60,N,0,27,63,10,24,10,14,8,25,8,9,5,2,23,23,62,8,14,21,25,6,22,11,18,8,2,19
2018,138,1258,69,1445,67,N,0,28,56,10,19,12,17,7,27,15,11,3,5,15,28,63,7,15,14,20,9,34,14,16,3,3,19
2018,140,1401,69,1258,67,N,0,27,58,11,17,14,18,15,19,13,12,2,7,19,27,66,9,20,18,24,10,27,14,15,6,3,15
2018,140,1263,72,1160,63,N,0,26,63,12,21,13,19,7,26,12,17,5,0,16,24,50,9,22,12,17,8,22,15,8,7,2,21
2018,142,1401,72,1263,67,N,0,29,55,10,23,11,15,9,23,18,11,7,1,19,25,64,10,16,14,18,15,25,9,11,4,1,15
2018,146,1349,67,1202,52,N,0,25,55,12,21,15,19,11,25,13,12,7,1,16,18,57,7,17,15,22,12,21,11,15,5,0,18
2018,146,1401,62,1466,60,N,0,25,62,7,11,11,16,8,22,13,8,2,5,14,21,59,11,27,12,18,2,27,13,10,4,2,21
2018,148,1349,73,1401,59,N,0,30,56,10,18,16,22,9,22,15,11,5,5,17,22,58,7,17,13,18,7,26,14,15,5,0,18
2019,136,1294,62,1454,55,N,0,23,66,8,19,13,20,11,25,12,11,8,1,15,20,73,5,16,13,16,8,16,8,7,6,4,16
2019,136,1263,67,1472,58,N,0,25,64,10,20,15,20,6,25,12,12,5,7,14,25,65,11,28,12,19,12,17,9,12,9,3,18
2019,136,1219,65,1131,64,N,0,25,61,8,16,22,28,10,31,13,18,8,3,13,22,51,10,21,10,15,10,24,12,12,4,6,16
2019,136,1393,62,1149,55,N,0,25,67,9,22,14,19,14,30,17,15,1,1,20,22,59,6,20,11,17,11,25,9,12,4,5,18
2019,136,1277,64,1439,61,N,0,26,65,3,10,13,19,7,26,14,12,4,4,20,27,59,9,24,10,12,11,25,10,11,9,6,18
2019,136,1284,67,1463,60,N,0,25,53,6,18,8,11,13,23,15,12,4,6,21,22,57,11,26,10,14,12,19,12,13,7,1,17
2019,136,1302,65,1366,60,N,0,23,58,8,20,15,23,7,26,14,6,5,5,20,25,58,9,19,12,16,10,25,14,16,6,3,17
2019,136,1440,56,1334,48,N,0,24,63,6,18,9,11,4,25,15,6,5,6,17,20,56,5,14,16,20,4,20,13,16,7,3,18
2019,138,1294,68,1440,60,N,0,27,69,8,18,13,18,13,26,14,10,8,7,19,25,54,11,27,11,15,5,22,18,18,5,4,23
2019,138,1263,73,1302,65,N,0,28,62,11,22,7,9,13,28,15,15,3,3,19,26,65,9,19,12,17,8,21,13,12,3,4,14
2019,138,1219,71,1284,62,N,0,25,61,8,20,16,19,7,24,14,14,4,6,19,24,66,7,21,16,21,7,31,12,12,4,1,11
2019,138,1277,52,1393,50,N,0,21,56,8,16,12,14,5,23,6,12,6,4,17,23,68,10,21,20,26,9,25,14,10,5,5,18
2019,140,1277,57,1294,54,N,0,20,65,9,20,14,19,11,31,11,17,8,7,17,22,61,7,17,13,16,11,22,14,12,7,4,20
