Season,DayNum,WTeamID,WScore,LTeamID,LScore,WLoc,NumOT,WFGM,WFGA,WFGM3,WFGA3,WFTM,WFTA,WOR,WDR,WAst,WTO,WStl,WBlk,WPF,LFGM,LFGA,LFGM3,LFGA3,LFTM,LFTA,LOR,LDR,LAst,LTO,LStl,LBlk,LPF
2016,138,3436,66,3405,57,N,0,24,52,7,17,14,19,11,29,13,15,9,4,21,22,59,7,16,8,11,6,31,9,11,3,5,20
2016,138,3274,59,3181,50,N,0,23,61,12,23,12,16,6,25,11,11,5,3,16,17,57,12,23,7,9,11,30,7,17,8,4,14
2016,138,3468,60,3275,54,N,0,25,54,8,22,15,19,11,33,10,9,1,0,18,18,62,3,14,11,15,11,22,8,13,7,5,20
2016,138,3391,66,3417,59,N,0,28,59,8,18,14,21,9,16,13,15,5,2,15,25,63,6,14,9,12,11,25,9,13,3,1,19
2016,140,3391,67,3436,66,N,0,28,61,6,17,12,15,8,26,13,12,6,2,13,24,53,8,18,16,22,11,21,11,15,4,2,10
2016,140,3274,73,3468,64,N,0,30,57,8,13,16,21,7,24,15,4,7,3,11,23,54,5,14,13,18,5,19,12,15,7,3,16
2016,142,3274,57,3391,43,N,0,22,71,9,15,14,17,7,21,10,13,6,5,16,16,70,9,23,17,23,8,25,10,15,5,0,23
2016,136,3367,69,3187,66,N,0,31,58,9,19,12,18,10,23,19,12,4,4,16,29,59,6,12,9,13,9,26,14,13,5,2,15
2016,136,3245,68,3146,60,N,0,30,58,9,22,14,18,5,26,12,13,9,8,19,21,68,7,15,9,13,12,21,10,16,4,2,18
2016,136,3217,66,3302,61,N,0,27,53,8,22,15,20,10,22,16,15,2,4,16,22,68,11,22,10,14,10,24,11,9,4,1,15
2016,136,3322,59,3426,57,N,0,23,68,11,23,15,19,7,22,14,13,2,6,22,20,64,8,18,15,20,9,18,13,21,5,3,22
2016,136,3399,72,3423,69,N,0,26,53,7,19,14,18,5,20,14,15,5,4,16,26,60,7,17,14,19,10,32,12,14,8,5,19
2016,136,3127,69,3413,65,N,0,27,64,7,18,20,28,6,21,15,12,9,3,17,25,70,5,17,5,11,13,30,14,11,5,3,19
2016,136,3457,63,3254,57,N,0,27,57,11,23,13,21,10,18,16,13,6,4,19,19,61,6,17,13,19,11,24,9,12,1,6,15
2016,136,3166,61,3111,58,N,0,27,57,4,10,10,15,12,21,14,15,7,3,15,19,65,6,19,15,21,12,21,11,12,5,4,17
2016,138,3367,69,3166,61,N,0,26,59,9,21,9,14,9,16,15,10,4,4,14,25,51,8,22,14,18,9,28,10,14,6,1,16
2016,138,3457,68,3245,61,N,0,26,59,10,21,13,19,12,23,17,15,7,4,19,24,69,11,23,17,20,15,20,14,14,7,2,18
2016,138,3127,67,3217,65,N,0,27,59,13,26,17,24,14,25,10,11,8,4,16,30,55,5,13,19,26,5,28,20,9,6,5,18
2016,138,3399,67,3322,66,N,0,29,66,5,11,12,17,7,26,12,14,5,3,19,30,49,10,20,9,14,3,32,14,11,6,6,21
2016,140,3399,67,3367,61,N,0,27,57,8,19,18,23,12,26,11,13,2,5,24,22,58,4,15,14,22,9,22,12,17,8,1,19
2016,140,3457,70,3127,62,N,0,30,60,5,13,13,19,15,33,17,16,6,2,17,25,59,6,15,14,18,10,26,12,11,8,6,25
2016,142,3457,59,3399,53,N,0,18,53,8,18,13,17,6,19,9,11,4,4,22,21,60,7,19,11,16,13,25,13,10,6,3,18
2016,136,3232,60,3287,54,N,0,24,63,5,16,18,22,9,27,13,13,7,6,15,23,63,8,18,15,22,11,17,14,13,8,3,16
2016,136,3357,67,3409,59,N,0,27,53,5,12,17,21,5,22,14,12,6,8,18,24,63,10,23,14,21,13,23,11,8,9,3,17
2016,136,3292,61,3244,54,N,0,20,58,11,24,13,18,19,23,8,17,3,3,17,24,55,7,19,15,21,8,22,10,13,5,1,17
2016,136,3161,69,3175,67,N,0,25,60,10,25,13,19,8,22,11,7,8,5,13,22,58,7,18,15,18,7,28,10,10,4,4,18
2016,136,3258,72,3110,68,N,0,26,65,8,18,12,16,12,20,13,14,4,4,17,27,65,12,30,7,13,16,29,17,12,3,3,18
2016,136,3210,57,3425,52,N,0,19,61,7,16,8,12,13,20,9,11,6,3,15,19,50,9,23,12,20,12,22,16,7,6,0,16
2016,136,3384,59,3311,55,N,0,25,56,9,21,10,13,8,28,13,12,5,5,24,22,52,8,19,10,14,13,33,8,7,5,4,20
2016,136,3134,62,3352,55,N,0,24,66,7,16,13,17,10,22,12,13,4,2,18,20,63,9,22,21,27,13,20,10,11,0,6,17
2016,138,3232,58,3134,55,N,0,23,56,10,24,13,15,14,28,12,9,7,4,15,21,62,11,22,16,20,3,25,12,16,2,5,17
2016,138,3384,69,3357,58,N,0,27,58,8,21,10,13,6,26,11,19,4,2,20,22,66,14,27,11,15,10,22,10,12,6,3,19
2016,138,3210,76,3292,75,N,0,31,61,10,17,12,16,9,19,14,15,3,3,18,27,56,3,10,17,22,9,18,15,7,6,1,22
2016,138,3161,56,3258,55,N,0,21,62,5,14,13,18,6,26,10,12,4,2,16,19,59,4,9,16,19,8,20,10,12,6,6,17
2016,140,3232,66,3161,62,N,0,26,49,11,26,8,12,10,23,13,10,8,6,16,25,54,5,11,15,21,12,19,11,7,6,6,19
2016,140,3210,62,3384,61,N,0,23,61,7,15,11,16,9,19,14,14,6,2,19,23,62,12,23,11,14,14,30,12,12,10,7,20
2016,142,3210,65,3232,58,N,0,24,64,4,15,6,10,9,22,12,18,6,5,19,22,60,3,7,9,12,9,20,9,9,1,2,15
2016,136,3337,66,3204,65,N,0,28,60,9,24,14,18,7,24,16,10,9,2,19,28,58,6,17,12,17,13,30,13,15,7,1,20
2016,136,3291,66,3173,58,N,0,26,54,7,18,8,11,8,18,17,11,7,7,17,25,54,7,21,8,13,15,18,15,11,3,2,17
2016,136,3256,73,3327,67,N,0,27,54,7,21,21,27,2,22,16,8,4,5,16,25,60,8,16,11,18,14,33,13,9,3,2,16
2016,136,3447,67,3393,66,N,0,25,59,5,20,12,15,6,26,14,8,4,4,14,28,63,5,15,17,21,6,30,12,17,5,4,12
2016,136,3260,65,3339,54,N,0,25,56,11,21,16,21,10,23,15,14,6,2,15,20,60,7,15,16,20,8,18,9,11,3,5,20
2016,136,3416,68,3253,64,N,0,22,65,8,17,20,24,10,26,13,12,7,3,19,23,54,6,19,12,17,9,19,11,16,4,6,20
2016,136,3473,61,3324,57,N,0,24,66,10,25,12,15,10,24,14,15,7,6,17,21,56,6,15,13,18,13,30,16,10,5,6,19
2016,136,3445,61,3152,51,N,0,17,53,8,16,13,17,11,21,10,10,4,3,11,17,61,9,24,16,21,9,26,8,16,3,6,11
2016,138,3445,68,3337,56,N,0,27,59,8,14,9,11,8,26,11,11,9,5,14,21,60,7,18,14,18,11,18,11,14,8,5,15
2016,138,3473,65,3291,63,N,0,28,56,8,20,10,14,7,21,17,9,1,3,20,24,55,10,22,11,15,15,20,13,6,3,2,21
2016,138,3256,70,3416,62,N,0,28,52,7,18,16,21,8,26,14,11,7,0,23,27,62,7,16,15,18,11,26,11,17,6,1,19
2016,138,3260,80,3447,53,N,0,31,53,12,20,14,17,13,25,18,6,6,3,18,18,72,7,18,9,14,14,20,9,9,4,4,15
2016,140,3445,62,3260,54,N,0,28,48,8,14,15,18,8,23,15,16,6,3,12,17,61,8,14,15,18,6,22,7,15,4,2,17
2016,140,3256,54,3473,45,N,0,21,64,11,24,16,19,8,27,11,16,3,3,17,20,61,8,18,17,23,5,21,8,11,5,1,23
2016,142,3445,71,3256,69,N,0,25,62,11,22,15,17,17,18,15,11,6,3,16,29,52,7,19,13,20,12,27,17,13,5,5,16
2016,146,3457,50,3274,41,N,0,20,65,14,28,11,15,14,25,11,10,5,1,20,17,55,5,12,10,12,12,28,12,16,7,4,18
2016,146,3445,67,3210,62,N,0,26,68,9,19,14,20,11,21,17,13,4,0,18,24,63,10,23,13,16,8,18,13,14,3,0,22
2016,148,3457,60,3445,58,N,0,27,65,10,22,7,9,9,23,12,9,8,1,18,23,57,9,18,16,18,12,24,8,18,5,4,20
2017,136,3337,58,3468,49,N,0,24,56,10,20,12,17,9,31,12,11,7,0,19,19,53,6,16,13,18,10,28,11,9,4,1,19
2017,136,3169,57,3210,53,N,0,20,58,11,25,12,17,10,28,9,15,8,4,19,18,56,8,18,15,21,12,32,7,14,7,3,24
2017,136,3356,60,3357,53,N,0,25,61,14,24,15,20,11,23,13,22,8,5,13,18,62,11,27,8,12,5,23,9,15,4,2,16
2017,136,3330,64,3433,62,N,0,24,66,9,25,16,19,11,28,13,12,7,4,20,23,65,9,25,9,14,11,23,12,12,5,6,12
2017,136,3161,62,3159,56,N,0,24,74,6,19,18,24,12,22,11,15,3,6,13,23,54,7,19,9,15,1,26,13,10,6,2,14
2017,136,3292,62,3474,56,N,0,25,65,6,17,16,24,15,22,13,15,6,3,13,20,57,12,31,17,20,11,31,10,10,4,2,15
2017,136,3382,64,3173,63,N,0,27,68,7,14,13,17,9,26,15,21,6,0,17,24,61,9,19,10,16,8,26,16,11,5,1,16
2017,136,3322,66,3339,62,N,0,29,47,10,15,10,14,9,27,19,16,8,4,17,21,66,15,26,15,18,10,22,15,17,2,3,26
2017,138,3337,60,3322,56,N,0,24,58,11,27,15,21,17,18,12,16,8,3,21,26,68,6,15,10,14,11,28,14,12,5,4,15
2017,138,3382,59,3169,53,N,0,22,60,10,19,12,13,11,24,7,16,5,3,18,17,63,9,22,14,18,10,22,10,12,4,5,19
2017,138,3356,73,3292,72,N,0,29,65,11,18,12,17,7,24,12,11,4,5,18,28,61,9,19,16,18,14,19,13,15,8,7,23
2017,138,3161,55,3330,53,N,0,22,55,9,23,13,18,10,27,9,17,7,3,16,23,52,9,21,15,20,6,25,13,9,7,0,16
2017,140,3161,78,3337,75,N,0,32,47,7,18,13,17,12,32,16,11,3,5,18,30,58,7,20,11,18,9,26,14,12,7,4,18
2017,140,3382,58,3356,51,N,0,19,58,8,20,16,20,7,33,5,9,5,3,17,23,49,9,23,13,18,8,24,8,14,3,3,17
2017,142,3161,63,3382,62,N,0,25,64,9,21,11,16,12,25,13,17,3,4,15,23,56,8,22,9,11,11,27,13,16,7,1,19
2017,136,3445,73,3453,57,N,0,29,60,12,25,13,19,10,22,17,14,7,4,19,22,50,6,17,14,21,8,24,11,16,8,5,16
2017,136,3327,66,3256,60,N,0,27,52,9,18,15,21,12,24,11,13,4,3,13,23,57,7,15,11,14,7,27,13,12,2,7,16
2017,136,3121,66,3264,56,N,0,25,60,9,22,10,13,9,22,14,12,7,2,15,22,69,5,15,9,13,7,25,10,12,5,2,19
2017,136,3102,55,3187,48,N,0,20,59,6,13,19,25,11,20,11,11,6,0,22,20,56,7,18,13,17,13,26,10,15,5,3,16
2017,136,3324,67,3245,64,N,0,29,63,8,21,9,12,20,22,18,12,6,7,18,23,63,10,20,11,14,8,27,11,19,10,5,15
2017,136,3207,53,3260,45,N,0,25,55,4,13,14,20,11,32,11,11,3,2,20,20,66,15,24,17,20,9,22,9,18,5,3,16
2017,136,3352,68,3181,63,N,0,26,65,10,21,19,22,11,26,13,13,8,4,15,21,72,7,18,9,13,10,26,13,16,6,3,19
2017,136,3409,67,3429,66,N,0,26,60,7,18,14,17,12,28,13,11,4,4,14,25,54,7,15,14,22,8,20,16,13,7,1,23
2017,138,3445,62,3409,49,N,0,23,62,10,19,13,18,9,26,9,8,0,0,18,19,61,13,26,13,18,17,21,9,5,5,1,17
2017,138,3352,61,3327,57,N,0,24,72,6,17,22,31,8,19,13,15,7,5,14,19,39,13,23,13,18,11,28,6,15,4,0,17
2017,138,3121,53,3207,51,N,0,19,54,7,17,16,20,10,22,9,12,1,6,13,20,61,7,21,10,10,5,30,17,9,2,1,17
2017,138,3324,66,3102,61,N,0,27,61,7,17,13,16,6,23,17,13,6,2,17,23,60,10,26,13,17,11,24,10,7,4,2,14
2017,140,3445,68,3324,61,N,0,30,53,12,23,9,12,12,30,13,11,6,5,17,26,58,8,19,15,16,12,32,11,12,6,2,17
2017,140,3121,60,3352,56,N,0,27,63,12,25,11,15,8,31,12,17,5,4,22,21,65,6,15,18,24,13,26,7,11,5,5,19
2017,142,3445,67,3121,55,N,0,30,66,11,25,25,29,9,30,16,17,6,7,15,24,71,13,30,12,15,9,34,11,13,6,0,16
2017,136,3148,62,3291,59,N,0,22,51,9,20,13,19,7,14,7,12,6,3,16,24,55,8,15,14,20,10,34,13,9,7,4,16
2017,136,3416,73,3175,67,N,0,29,51,10,21,14,18,6,21,15,14,8,8,17,28,65,8,21,11,15,8,27,14,12,7,5,20
2017,136,3280,62,3295,58,N,0,27,59,9,23,18,25,7,21,17,11,4,7,14,21,60,7,19,12,19,7,27,9,14,7,0,20
2017,136,3425,64,3426,57,N,0,27,58,6,16,7,12,12,23,16,10,7,3,26,24,70,10,24,18,23,13,21,11,10,7,2,21
2017,136,3227,66,3110,61,N,0,22,56,7,19,11,16,9,25,12,17,5,4,20,23,44,10,20,12,17,8,18,11,10,4,3,21
2017,136,3170,65,3302,63,N,0,27,58,9,18,12,17,4,20,13,15,4,7,21,27,60,9,20,12,17,10,28,17,15,5,0,14
2017,136,3384,77,3367,62,N,0,30,55,12,23,13,18,14,27,17,12,2,0,25,25,63,10,20,13,18,17,25,14,15,2,2,17
2017,136,3146,57,3258,55,N,0,20,59,12,28,12,17,9,23,9,10,5,4,18,21,51,12,27,15,18,12,19,12,11,8,2,15
2017,138,3146,73,3148,62,N,0,28,60,7,14,16,21,8,23,15,5,3,4,17,24,59,8,17,17,22,7,27,12,9,6,3,21
2017,138,3384,57,3416,53,N,0,22,54,9,17,6,11,12,16,11,16,8,4,19,19,61,8,22,12,18,10,21,9,13,4,5,15
2017,138,3280,57,3170,53,N,0,19,62,8,20,15,20,12,26,14,11,7,3,11,20,60,8,18,17,21,11,21,5,15,7,4,20
2017,138,3425,73,3227,70,N,0,28,58,8,21,11,15,10,19,13,8,7,5,18,24,55,9,22,12,18,2,25,13,11,4,3,21
2017,140,3146,68,3425,60,N,0,26,61,7,18,10,15,9,16,16,13,8,4,18,26,51,11,26,15,21,9,32,13,16,8,4,19
2017,140,3384,61,3280,52,N,0,20,62,8,17,13,18,9,26,11,14,9,6,21,20,65,6,17,7,10,9,24,13,15,8,6,11
2017,142,3384,69,3146,63,N,0,24,53,13,24,11,16,15,24,12,10,1,3,18,27,63,8,16,17,22,11,24,14,9,5,1,18
2017,136,3402,68,3191,59,N,0,27,53,8,19,14,19,13,27,12,15,10,2,19,19,63,6,19,12,18,11,31,11,10,7,1,17
2017,136,3447,73,3405,70,N,0,26,63,7,22,17,24,4,29,11,8,8,6,24,27,65,8,24,10,15,9,25,14,18,7,0,16
2017,136,3399,71,3127,64,N,0,27,53,6,15,14,20,8,23,17,6,7,3,24,30,55,8,22,9,13,11,25,13,16,7,0,15
2017,136,3143,61,3134,52,N,0,21,65,6,17,16,21,9,25,11,11,7,2,14,21,58,8,16,15,19,10,24,10,17,7,4,20
2017,136,3232,65,3457,63,N,0,28,58,8,19,12,16,14,22,15,12,6,5,21,26,52,6,13,16,22,10,26,13,11,5,4,18
2017,136,3253,60,3473,59,N,0,23,61,8,22,14,20,7,24,9,11,7,3,14,26,55,10,21,17,21,3,25,16,11,3,5,17
2017,136,3391,50,3274,48,N,0,22,59,4,14,9,14,8,22,10,13,5,2,15,19,57,8,15,20,24,8,32,11,15,2,3,19
2017,136,3296,64,3436,62,N,0,24,65,7,22,11,16,12,22,14,10,10,6,20,24,55,3,15,7,10,13,20,15,5,8,3,21
2017,138,3296,57,3402,52,N,0,21,49,9,21,13,18,8,23,8,11,3,3,20,18,47,5,14,15,18,14,29,7,16,9,6,20
2017,138,3391,67,3447,66,N,0,24,54,5,14,12,17,12,25,13,9,6,7,17,27,62,7,18,12,18,9,21,15,9,7,3,16
2017,138,3399,59,3253,57,N,0,20,59,10,19,17,24,14,24,7,15,8,6,19,25,52,11,24,9,14,11,25,14,14,4,3,21
2017,138,3232,76,3143,65,N,0,28,60,7,14,10,16,8,30,15,16,7,2,18,29,58,8,20,10,13,12,25,15,15,6,7,18
2017,140,3232,67,3296,64,N,0,27,62,7,12,15,20,13,29,17,20,6,3,15,24,63,5,13,11,15,14,32,12,12,4,4,19
2017,140,3391,59,3399,58,N,0,21,52,9,21,11,15,8,25,10,14,4,2,20,18,66,9,19,8,10,6,27,7,12,6,5,20
2017,142,3391,59,3232,53,N,0,25,68,9,22,13,20,11,21,14,14,7,3,14,20,69,9,17,16,21,11,28,8,11,5,6,16
2017,146,3161,64,3445,59,N,0,26,61,9,21,11,15,14,29,12,11,5,5,18,23,71,7,16,15,18,1,33,12,17,5,5,13
2017,146,3391,61,3384,58,N,0,24,71,9,21,10,16,12,28,9,13,4,0,21,23,55,9,18,20,25,7,23,12,16,4,1,20
2017,148,3391,59,3161,53,N,0,20,56,5,13,16,23,8,22,11,16,3,5,14,20,60,7,18,8,13,11,23,10,8,7,5,14
2018,136,3339,77,3417,64,N,0,28,65,11,21,12,16,12,14,11,12,4,5,13,25,57,10,28,10,16,13,26,14,10,9,5,21
2018,136,3187,65,3191,57,N,0,30,52,6,16,14,20,2,23,17,13,9,5,17,23,62,8,19,12,16,13,18,13,11,2,2,19
2018,136,3161,52,3232,47,N,0,18,59,6,16,15,20,13,30,10,10,3,4,19,16,58,11,20,18,25,9,28,11,5,5,2,17
2018,136,3291,62,3170,53,N,0,23,49,10,25,14,20,10,21,12,13,6,3,20,20,74,9,19,14,20,9,21,10,18,3,3,16
2018,136,3416,67,3311,61,N,0,27,54,7,16,12,16,8,19,14,9,0,6,18,24,60,6,20,13,18,8,19,13,8,5,0,15
2018,136,3204,69,3473,66,N,0,27,64,4,17,14,19,12,26,16,15,6,2,22,28,63,13,29,17,23,9,20,13,11,9,7,15
2018,136,3322,61,3355,53,N,0,26,59,12,25,9,14,13,22,12,13,8,5,24,20,66,9,23,11,14,3,18,13,8,6,6,15
2018,136,3146,65,3402,64,N,0,26,56,10,25,10,11,9,28,8,8,7,4,12,25,65,11,25,19,24,13,22,16,12,7,4,21
2018,138,3339,73,3146,61,N,0,27,58,13,24,10,17,3,22,14,10,4,6,17,24,59,7,18,16,23,10,24,13,5,3,3,16
2018,138,3187,65,3322,61,N,0,29,50,9,18,14,18,15,32,17,12,7,4,17,24,56,12,25,11,17,12,30,9,15,4,3,17
2018,138,3204,66,3161,62,N,0,26,51,6,16,11,15,8,30,13,13,4,0,14,21,64,5,16,10,15,10,25,10,11,7,0,20
2018,138,3416,60,3291,57,N,0,25,62,8,17,12,16,12,33,17,13,5,7,15,23,65,7,17,12,18,10,38,15,16,7,2,16
2018,140,3416,60,3339,56,N,0,26,66,7,19,9,11,9,27,15,9,5,5,17,20,53,10,22,16,21,9,22,10,12,6,3,16
2018,140,3204,66,3187,60,N,0,27,51,10,24,13,16,11,30,15,12,8,1,17,26,56,9,18,7,10,7,25,14,12,3,6,19
2018,142,3204,66,3416,59,N,0,23,62,6,19,9,12,8,28,15,9,4,2,20,25,57,7,17,14,19,11,20,15,19,4,3,18
2018,136,3474,62,3467,58,N,0,23,68,10,23,14,21,12,24,13,12,7,7,20,22,59,5,13,13,18,6,24,10,10,5,3,16
2018,136,3352,65,3425,61,N,0,26,47,12,24,9,11,11,27,15,11,5,5,19,22,65,1,11,15,19,8,31,8,10,6,3,19
2018,136,3134,62,3118,52,N,0,22,75,9,20,22,27,17,23,10,13,7,5,13,22,65,6,14,10,12,6,20,10,12,8,0,17
2018,136,3256,56,3175,49,N,0,24,60,9,22,8,11,14,26,14,14,6,3,17,19,60,7,20,12,16,7,19,9,16,9,1,17
2018,136,3444,70,3423,68,N,0,24,59,7,20,13,18,11,20,12,12,3,4,13,24,61,7,18,15,19,13,23,11,15,5,3,17
2018,136,3207,63,3330,57,N,0,25,59,8,21,19,24,4,28,14,13,6,3,16,21,67,6,17,12,15,10,29,9,10,7,4,20
2018,136,3327,71,3357,62,N,0,29,59,11,20,13,15,10,23,13,13,6,4,20,23,60,7,18,16,23,11,22,10,14,6,1,12
2018,136,3367,51,3260,42,N,0,18,49,12,31,7,11,13,29,11,11,5,0,13,18,62,11,20,10,12,8,29,13,11,8,3,12
2018,138,3367,62,3474,54,N,0,24,58,9,23,10,14,8,28,11,11,7,3,18,20,59,9,23,9,10,5,20,13,18,5,2,20
2018,138,3352,60,3327,59,N,0,27,52,12,23,10,13,9,27,13,10,9,1,16,24,65,9,20,12,15,14,27,13,15,1,6,12
2018,138,3207,67,3134,60,N,0,26,54,11,24,16,20,5,23,12,9,5,0,18,22,68,11,22,8,12,8,24,11,13,7,9,14
2018,138,3256,63,3444,57,N,0,25,57,9,23,12,13,8,25,14,19,3,0,17,21,74,10,24,14,21,10,33,10,15,5,4,21
2018,140,3367,64,3256,56,N,0,25,58,9,19,8,12,12,28,14,16,8,2,21,22,54,10,19,12,18,4,24,9,15,6,3,17
2018,140,3207,77,3352,75,N,0,32,59,9,18,17,21,13,32,18,16,6,4,15,27,60,4,12,14,20,8,20,17,18,5,1,16
2018,142,3207,70,3367,65,N,0,28,53,5,15,12,19,9,20,13,11,4,2,16,26,59,9,24,11,14,14,27,14,14,8,5,17
2018,136,3433,76,3140,69,N,0,28,55,6,14,11,17,9,31,19,6,3,7,16,26,67,8,24,11,17,9,22,15,14,6,4,16
2018,136,3127,59,3307,58,N,0,21,56,11,22,11,17,14,30,9,15,4,4,14,24,60,12,32,13,18,8,28,16,16,3,0,15
2018,136,3132,63,3258,59,N,0,25,57,8,17,12,16,10,25,12,11,7,2,17,25,61,7,17,12,14,10,23,14,9,5,5,20
2018,136,3274,86,3169,66,N,0,36,54,9,21,13,17,10,29,21,16,0,2,19,25,64,6,18,13,20,12,19,15,12,6,3,20
2018,136,3457,64,3181,61,N,0,25,70,5,18,16,21,9,25,16,5,5,3,16,22,55,12,22,12,15,11,22,9,11,5,5,10
2018,136,3302,62,3287,55,N,0,22,67,11,22,14,21,15,23,11,12,5,2,20,17,49,11,26,13,19,3,27,10,14,9,3,17
2018,136,3324,54,3253,45,N,0,24,69,6,18,14,20,9,26,13,14,5,1,15,20,70,9,23,14,20,10,26,12,14,6,3,20
2018,136,3110,57,3393,49,N,0,25,70,4,14,17,22,7,25,14,9,4,4,21,18,48,10,25,10,14,8,18,8,20,3,4,20
2018,138,3433,63,3110,55,N,0,24,56,9,18,13,19,4,30,13,13,6,3,25,19,59,10,23,13,19,10,27,9,9,6,6,18
2018,138,3127,56,3324,49,N,0,22,52,7,16,13,18,10,30,10,19,7,2,18,17,60,9,22,10,15,10,26,7,13,2,6,17
2018,138,3132,67,3302,62,N,0,24,61,9,25,11,14,9,21,14,16,2,6,15,24,54,4,12,16,20,8,25,13,10,5,5,17
2018,138,3274,67,3457,52,N,0,25,62,13,25,6,8,6,30,12,11,5,3,20,20,51,10,23,11,13,6,28,13,11,5,4,23
2018,140,3433,61,3274,56,N,0,24,57,10,22,10,14,11,18,14,12,5,1,19,23,64,12,22,16,20,11,25,11,16,4,7,23
2018,140,3132,63,3127,59,N,0,22,60,6,17,8,13,7,15,13,8,7,1,14,24,68,10,24,12,19,12,23,10,15,4,2,22
2018,142,3433,80,3132,64,N,0,31,63,9,20,14,18,10,27,15,13,9,2,15,22,62,9,23,15,19,11,23,11,18,12,3,14
2018,136,3235,69,3203,67,N,0,27,72,6,17,8,13,7,32,12,15,5,1,19,24,57,8,23,12,17,9,26,12,13,7,6,17
2018,136,3320,75,3178,69,N,0,29,63,4,12,13,18,9,25,18,19,2,4,24,27,55,9,22,11,17,11,23,17,16,5,6,19
2018,136,3245,58,3445,52,N,0,19,71,9,24,7,10,9,25,13,13,3,2,20,20,52,11,20,16,21,10,20,12,10,6,4,11
2018,136,3447,62,3409,60,N,0,26,55,9,20,16,22,14,27,10,11,4,4,18,23,72,8,17,17,23,11,26,13,11,7,1,20
2018,136,3305,63,3468,54,N,0,26,53,9,18,11,18,8,28,15,13,7,1,18,23,56,6,17,14,19,12,25,10,11,7,2,17
2018,136,3356,70,3436,62,N,0,28,62,7,19,16,21,5,28,15,16,6,7,18,24,62,9,23,10,17,9,27,14,13,4,3,23
2018,136,3210,59,3292,52,N,0,22,61,13,27,13,17,10,28,12,10,4,6,20,21,58,7,18,12,16,11,27,9,13,2,1,16
2018,136,3382,69,3399,60,N,0,26,55,6,16,16,21,13,20,14,14,7,4,17,21,59,11,25,9,14,6,24,13,16,7,2,24
2018,138,3235,50,3382,43,N,0,20,49,7,18,13,18,12,29,11,13,4,5,17,17,59,11,19,15,21,5,19,9,16,3,4,15
2018,138,3320,59,3210,53,N,0,25,45,11,28,14,19,6,20,14,16,5,2,20,23,60,9,20,9,10,11,27,14,11,10,0,17
2018,138,3245,63,3356,62,N,0,23,51,9,20,14,17,8,18,10,16,6,3,21,22,54,8,17,11,15,12,24,13,19,3,4,16
2018,138,3305,72,3447,67,N,0,29,60,7,17,13,15,12,21,13,13,7,0,13,25,53,8,23,20,27,11,23,14,12,4,2,17
2018,140,3235,64,3305,62,N,0,27,53,5,12,6,12,4,24,15,15,3,2,15,25,50,7,18,14,18,8,31,11,13,7,4,17
2018,140,3320,63,3245,54,N,0,27,57,8,23,13,18,9,28,13,16,5,5,20,20,58,8,20,18,24,15,32,7,14,6,3,16
2018,142,3320,66,3235,59,N,0,25,58,8,19,14,19,12,26,14,12,6,4,17,23,55,8,17,13,20,9,26,14,7,7,1,17
2018,146,3207,65,3204,63,N,0,26,57,9,22,13,18,11,26,13,12,4,7,17,27,63,8,20,14,18,10,22,14,16,3,2,20
2018,146,3320,63,3433,61,N,0,26,67,9,20,9,13,7,25,16,10,3,4,16,27,56,9,25,17,22,8,24,13,15,3,2,18
2018,148,3320,69,3207,63,N,0,28,70,7,20,11,18,12,24,14,9,5,5,18,26,71,8,17,13,20,10,20,17,9,7,4,19
2019,136,3409,75,3275,64,N,0,33,53,8,19,13,20,11,23,21,19,4,3,23,30,59,11,28,17,22,2,23,15,13,2,2,18
2019,136,3111,68,3322,60,N,0,30,60,8,20,8,14,15,20,12,8,11,4,21,24,63,14,26,16,22,15,27,13,9,6,2,16
2019,136,3181,68,3200,52,N,0,26,56,8,18,13,18,10,27,13,9,7,5,18,19,66,10,27,10,13,7,24,8,11,7,3,19
2019,136,3439,60,3402,59,N,0,23,57,6,17,10,15,8,20,11,11,4,0,20,24,63,14,30,16,19,5,31,15,10,4,0,23
2019,136,3352,75,3425,70,N,0,28,55,10,23,14,19,6,21,14,16,6,5,14,30,61,9,18,12,17,9,19,18,9,6,3,14
2019,136,3204,63,3474,56,N,0,20,60,8,23,14,20,12,19,12,13,3,3,18,22,49,9,21,6,10,15,21,14,8,6,3,16
2019,136,3292,74,3106,69,N,0,29,51,9,20,12,17,11,21,15,10,5,3,23,29,49,8,22,9,13,9,29,15,11,8,3,23
2019,136,3320,58,3157,55,N,0,23,62,9,24,9,11,13,27,11,13,6,3,21,20,54,9,17,9,14,6,31,14,11,6,1,17
2019,138,3409,59,3320,58,N,0,22,61,7,21,15,21,14,32,9,12,5,6,15,24,53,5,14,10,15,14,21,14,19,5,8,19
2019,138,3292,60,3111,53,N,0,23,49,9,22,8,12,9,32,10,13,7,2,20,22,55,7,17,10,14,7,28,11,9,3,3,17
2019,138,3204,59,3181,55,N,0,21,60,6,15,15,24,8,22,6,11,8,6,17,20,66,8,17,12,15,10,18,7,13,3,3,21
2019,138,3352,68,3439,56,N,0,29,62,10,22,12,18,11,24,13,11,7,5,17,19,60,10,27,14,19,11,23,8,13,5,5,14
2019,140,3352,55,3409,53,N,0,19,61,6,14,15,19,13,27,11,14,5,3,19,21,63,11,24,11,20,9,26,14,12,5,3,21
